rating,location,amount,ratings,deskripsiRating,jumlahReviews,Fasilitas_Restaurant,Fasilitas_BAR,Fasilitas_Internet,Fasilitas_GYM,Fasilitas_SwimmingPool
7.3 Very GoodFrom 8 reviews,Andeman,38500,7.3,Very Good,8,True,True,True,True,True
9.4 ExcellentFrom 3 reviews,Uberlandia,20000,9.4,Excellent,3,True,True,False,False,False
8.0 ExcellentFrom 36 reviews,Andeman,19000,8.0,Excellent,36,True,True,True,False,False
4.4 GoodFrom 1 review,Wanderland,11500,4.4,Good,1,True,True,True,False,False
8.9 ExcellentFrom 3 reviews,Uberlandia,20000,8.9,Excellent,3,True,True,False,False,True
5.5 GoodFrom 8 reviews,Wanderland,7000,5.5,Good,8,False,True,True,True,True
10.0 ExcellentFrom 1 review,Hallerson,36000,10.0,Excellent,1,True,True,False,True,True
8.3 ExcellentFrom 18 reviews,Uberlandia,20000,8.3,Excellent,18,True,True,False,True,False
3.7 FairFrom 2 reviews,Hallerson,45000,3.7,Fair,2,True,True,False,True,True
7.8 Very GoodFrom 351 reviews,Hallerson,30000,7.8,Very Good,351,True,True,False,True,True
7.7 Very GoodFrom 14 reviews,Andeman,18000,7.7,Very Good,14,True,True,True,False,True
6.3 Very GoodFrom 8 reviews,Hallerson,7000,6.3,Very Good,8,True,True,False,True,True
8.1 ExcellentFrom 32 reviews,Willsmian,92000,8.1,Excellent,32,True,True,True,False,False
,Andeman,7452,,,,True,True,False,False,False
5.6 GoodFrom 2 reviews,Uberlandia,4000,5.6,Good,2,True,True,False,False,False
7.2 Very GoodFrom 10 reviews,Stokol,63000,7.2,Very Good,10,True,True,False,True,True
7.8 Very GoodFrom 26 reviews,Willsmian,19000,7.8,Very Good,26,False,True,False,False,True
,Willsmian,16100,,,,False,False,False,True,True
7.6 Very GoodFrom 2 reviews,Machlessvile,27000,7.6,Very Good,2,False,False,True,True,True
,Stokol,20000,,,,True,True,True,False,False
8.7 ExcellentFrom 5 reviews,Stokol,33000,8.7,Excellent,5,True,True,False,True,True
6.2 Very GoodFrom 13 reviews,Wanderland,3500,6.2,Very Good,13,True,True,False,False,False
5.1 GoodFrom 4 reviews,Machlessvile,9500,5.1,Good,4,True,True,True,True,False
5.6 GoodFrom 1 review,Hallerson,4500,5.6,Good,1,True,True,False,False,False
,Wanderland,15000,,,,True,True,False,False,False
6.2 Very GoodFrom 8 reviews,Stokol,14500,6.2,Very Good,8,True,True,False,False,False
,Wanderland,9000,,,,True,True,True,False,False
From 1 review,Wanderland,15000,,,1,True,True,False,False,True
7.1 Very GoodFrom 10 reviews,Ubisville,11000,7.1,Very Good,10,True,True,False,False,False
3.6 FairFrom 1 review,Machlessvile,3000,3.6,Fair,1,True,True,False,False,False
8.8 ExcellentFrom 6 reviews,Ubisville,12500,8.8,Excellent,6,True,True,False,False,False
6.0 Very GoodFrom 9 reviews,Andeman,35000,6.0,Very Good,9,True,True,False,True,True
8.8 ExcellentFrom 8 reviews,Uberlandia,66500,8.8,Excellent,8,True,True,True,True,True
7.0 Very GoodFrom 24 reviews,Wanderland,12000,7.0,Very Good,24,True,True,False,False,False
4.9 GoodFrom 6 reviews,Stokol,12850,4.9,Good,6,True,True,False,False,True
,Andeman,3040,,,,,,,,
6.9 Very GoodFrom 7 reviews,Machlessvile,10000,6.9,Very Good,7,True,True,True,True,True
7.7 Very GoodFrom 40 reviews,Willsmian,20000,7.7,Very Good,40,True,True,False,False,False
5.8 GoodFrom 43 reviews,Hallerson,6000,5.8,Good,43,True,True,False,False,False
7.9 Very GoodFrom 59 reviews,Wanderland,20500,7.9,Very Good,59,True,True,False,False,False
8.1 ExcellentFrom 18 reviews,Andeman,15500,8.1,Excellent,18,True,True,False,False,False
7.2 Very GoodFrom 30 reviews,Andeman,20000,7.2,Very Good,30,True,False,True,False,False
7.8 Very GoodFrom 2 reviews,Willsmian,11000,7.8,Very Good,2,True,True,False,False,False
9.6 ExcellentFrom 3 reviews,Hallerson,55000,9.6,Excellent,3,False,True,False,True,True
8.5 ExcellentFrom 3 reviews,Uberlandia,8000,8.5,Excellent,3,True,True,False,False,False
6.7 Very GoodFrom 10 reviews,Willsmian,35000,6.7,Very Good,10,False,True,True,False,False
6.3 Very GoodFrom 46 reviews,Uberlandia,35000,6.3,Very Good,46,,,,,
8.2 ExcellentFrom 6 reviews,Andeman,30000,8.2,Excellent,6,False,False,False,False,True
6.0 Very GoodFrom 43 reviews,Uberlandia,15000,6.0,Very Good,43,,,,,
,Uberlandia,6000,,,,,,,,
6.8 Very GoodFrom 21 reviews,Ubisville,8800,6.8,Very Good,21,True,True,True,False,False
7.5 Very GoodFrom 40 reviews,Willsmian,16500,7.5,Very Good,40,True,True,False,False,True
7.6 Very GoodFrom 9 reviews,Willsmian,9000,7.6,Very Good,9,True,True,False,False,False
8.5 ExcellentFrom 4 reviews,Willsmian,10000,8.5,Excellent,4,True,True,False,False,False
8.8 ExcellentFrom 36 reviews,Uberlandia,25000,8.8,Excellent,36,False,True,True,False,True
8.6 ExcellentFrom 6 reviews,Andeman,23000,8.6,Excellent,6,True,True,False,True,True
8.0 ExcellentFrom 2 reviews,Uberlandia,15000,8.0,Excellent,2,True,True,False,False,False
,Hallerson,2500,,,,,,,,
10.0 ExcellentFrom 1 review,Wanderland,30000,10.0,Excellent,1,True,True,False,False,False
,Andeman,5405,,,,True,False,False,False,False
7.8 Very GoodFrom 12 reviews,Hallerson,9000,7.8,Very Good,12,True,True,True,False,False
6.8 Very GoodFrom 4 reviews,Stokol,18000,6.8,Very Good,4,True,True,True,False,False
,Uberlandia,2000,,,,,,,,
7.0 Very GoodFrom 1 review,Stokol,3700,7.0,Very Good,1,,,,,
7.5 Very GoodFrom 8 reviews,Andeman,16000,7.5,Very Good,8,True,True,False,False,False
10.0 ExcellentFrom 1 review,Andeman,30000,10.0,Excellent,1,True,True,False,False,False
,Ubisville,10000,,,,True,False,False,False,True
8.4 ExcellentFrom 6 reviews,Stokol,10000,8.4,Excellent,6,True,True,False,False,False
6.3 Very GoodFrom 34 reviews,Stokol,11500,6.3,Very Good,34,True,True,False,False,False
10.0 ExcellentFrom 2 reviews,Wanderland,25000,10.0,Excellent,2,True,True,False,False,True
,Uberlandia,13000,,,,True,True,False,False,False
7.2 Very GoodFrom 38 reviews,Hallerson,19000,7.2,Very Good,38,True,True,False,True,True
5.0 GoodFrom 2 reviews,Machlessvile,15000,5.0,Good,2,True,False,True,False,True
5.0 GoodFrom 4 reviews,Andeman,3500,5.0,Good,4,True,True,False,False,False
,Machlessvile,12500,,,,,,,,
8.1 ExcellentFrom 3 reviews,Uberlandia,8000,8.1,Excellent,3,True,True,False,False,False
7.2 Very GoodFrom 25 reviews,Hallerson,15000,7.2,Very Good,25,False,True,True,False,False
5.0 GoodFrom 4 reviews,Uberlandia,3500,5.0,Good,4,True,True,False,False,False
7.5 Very GoodFrom 154 reviews,Ubisville,20000,7.5,Very Good,154,True,False,True,False,True
7.1 Very GoodFrom 68 reviews,Hallerson,20000,7.1,Very Good,68,True,False,False,False,False
7.5 Very GoodFrom 4 reviews,Stokol,10500,7.5,Very Good,4,True,False,True,False,False
8.4 ExcellentFrom 1 review,Stokol,14000,8.4,Excellent,1,True,True,False,False,False
6.2 Very GoodFrom 30 reviews,Machlessvile,17999,6.2,Very Good,30,True,False,False,True,True
2.3 FairFrom 2 reviews,Uberlandia,3200,2.3,Fair,2,,,,,
8.1 ExcellentFrom 57 reviews,Stokol,21500,8.1,Excellent,57,False,False,True,False,False
7.2 Very GoodFrom 2 reviews,Willsmian,56000,7.2,Very Good,2,True,True,True,False,False
8.1 ExcellentFrom 4 reviews,Stokol,30500,8.1,Excellent,4,True,True,True,False,False
5.6 GoodFrom 4 reviews,Ubisville,13000,5.6,Good,4,True,False,False,True,False
6.0 Very GoodFrom 9 reviews,Stokol,35000,6.0,Very Good,9,True,True,False,True,True
6.8 Very GoodFrom 21 reviews,Stokol,8800,6.8,Very Good,21,True,True,False,False,False
,Stokol,20000,,,,False,False,False,False,True
7.0 Very GoodFrom 7 reviews,Andeman,6500,7.0,Very Good,7,True,True,False,False,False
6.4 Very GoodFrom 1 review,Stokol,10000,6.4,Very Good,1,,,,,
6.4 Very GoodFrom 2 reviews,Ubisville,6000,6.4,Very Good,2,True,False,True,False,True
8.5 ExcellentFrom 4 reviews,Uberlandia,10000,8.5,Excellent,4,True,True,False,False,False
8.2 ExcellentFrom 7 reviews,Willsmian,4000,8.2,Excellent,7,True,False,False,False,False
,Ubisville,5000,,,,False,True,False,False,False
8.0 ExcellentFrom 34 reviews,Willsmian,23000,8.0,Excellent,34,True,False,False,False,True
6.1 Very GoodFrom 24 reviews,Hallerson,5000,6.1,Very Good,24,True,False,False,False,False
9.6 ExcellentFrom 2 reviews,Wanderland,8000,9.6,Excellent,2,False,True,False,False,False
8.8 ExcellentFrom 2 reviews,Wanderland,20000,8.8,Excellent,2,False,True,True,False,False
,Wanderland,4500,,,,True,True,False,False,False
8.9 ExcellentFrom 5 reviews,Uberlandia,17000,8.9,Excellent,5,True,True,False,False,False
,Uberlandia,1800,,,,,,,,
8.1 ExcellentFrom 3 reviews,Willsmian,7000,8.1,Excellent,3,True,False,False,False,True
,Willsmian,25000,,,,False,True,False,False,False
8.4 ExcellentFrom 3 reviews,Stokol,12000,8.4,Excellent,3,True,True,False,False,False
8.0 ExcellentFrom 4 reviews,Ubisville,9000,8.0,Excellent,4,True,True,False,False,False
4.9 GoodFrom 3 reviews,Uberlandia,9000,4.9,Good,3,True,True,False,False,False
3.6 FairFrom 1 review,Stokol,2200,3.6,Fair,1,,,,,
6.4 Very GoodFrom 40 reviews,Stokol,14000,6.4,Very Good,40,False,True,False,True,True
,Uberlandia,1500,,,,,,,,
7.4 Very GoodFrom 4 reviews,Ubisville,15000,7.4,Very Good,4,True,True,False,False,False
8.8 ExcellentFrom 2 reviews,Andeman,20000,8.8,Excellent,2,False,True,True,False,False
9.4 ExcellentFrom 5 reviews,Andeman,12000,9.4,Excellent,5,True,True,True,True,False
,Machlessvile,2500,,,,False,True,False,False,False
,Hallerson,4500,,,,,,,,
,Willsmian,8500,,,,True,False,False,False,False
7.2 Very GoodFrom 38 reviews,Stokol,19000,7.2,Very Good,38,True,True,False,True,True
7.3 Very GoodFrom 9 reviews,Wanderland,13000,7.3,Very Good,9,True,True,False,False,False
8.3 ExcellentFrom 4 reviews,Stokol,35000,8.3,Excellent,4,,,,,
,Wanderland,23050,,,,,,,,
,Machlessvile,14000,,,,True,False,False,False,False
6.9 Very GoodFrom 33 reviews,Andeman,13975,6.9,Very Good,33,True,True,True,False,False
5.0 GoodFrom 10 reviews,Stokol,35000,5.0,Good,10,True,True,False,True,True
7.4 Very GoodFrom 50 reviews,Uberlandia,20000,7.4,Very Good,50,True,True,False,False,False
9.6 ExcellentFrom 3 reviews,Uberlandia,9200,9.6,Excellent,3,True,True,False,False,False
8.8 ExcellentFrom 2 reviews,Andeman,20000,8.8,Excellent,2,True,True,False,True,True
9.2 ExcellentFrom 2 reviews,Ubisville,13350,9.2,Excellent,2,True,True,False,False,False
8.0 ExcellentFrom 3 reviews,Andeman,9000,8.0,Excellent,3,True,True,False,False,False
7.9 Very GoodFrom 6 reviews,Ubisville,9000,7.9,Very Good,6,True,True,False,False,True
7.4 Very GoodFrom 18 reviews,Stokol,15000,7.4,Very Good,18,True,True,False,False,False
7.9 Very GoodFrom 3 reviews,Uberlandia,15000,7.9,Very Good,3,False,True,False,False,False
8.0 ExcellentFrom 1 review,Stokol,7000,8.0,Excellent,1,True,True,False,False,False
7.4 Very GoodFrom 40 reviews,Machlessvile,13000,7.4,Very Good,40,False,True,True,False,False
8.8 ExcellentFrom 2 reviews,Machlessvile,20000,8.8,Excellent,2,True,True,False,True,True
7.5 Very GoodFrom 4 reviews,Andeman,10500,7.5,Very Good,4,True,False,False,False,False
,Machlessvile,54450,,,,True,True,True,False,False
7.2 Very GoodFrom 9 reviews,Uberlandia,15650,7.2,Very Good,9,True,True,False,False,False
6.0 Very GoodFrom 3 reviews,Stokol,33000,6.0,Very Good,3,True,False,False,False,True
5.2 GoodFrom 1 review,Wanderland,7000,5.2,Good,1,False,True,False,True,False
,Andeman,13160,,,,True,False,False,False,False
8.8 ExcellentFrom 2 reviews,Andeman,37250,8.8,Excellent,2,True,True,False,True,True
,Stokol,2000,,,,True,True,False,False,False
7.2 Very GoodFrom 4 reviews,Willsmian,69569,7.2,Very Good,4,True,True,True,True,True
8.0 ExcellentFrom 36 reviews,Hallerson,19000,8.0,Excellent,36,True,True,False,False,False
8.6 ExcellentFrom 4 reviews,Hallerson,12800,8.6,Excellent,4,False,True,False,True,True
,Uberlandia,7500,,,,,,,,
,Andeman,2000,,,,,,,,
10.0 ExcellentFrom 1 review,Stokol,25000,10.0,Excellent,1,True,True,False,True,True
,Hallerson,8000,,,,,,,,
7.6 Very GoodFrom 6 reviews,Andeman,30000,7.6,Very Good,6,True,True,True,True,True
2.0 FairFrom 1 review,Stokol,4500,2.0,Fair,1,True,True,False,False,False
7.2 Very GoodFrom 6 reviews,Uberlandia,25000,7.2,Very Good,6,True,True,False,True,True
,Machlessvile,6175,,,,True,False,False,False,False
7.9 Very GoodFrom 24 reviews,Machlessvile,50000,7.9,Very Good,24,True,True,True,False,True
5.8 GoodFrom 8 reviews,Wanderland,6000,5.8,Good,8,True,True,True,False,False
8.2 ExcellentFrom 152 reviews,Willsmian,30000,8.2,Excellent,152,False,True,False,False,True
,Stokol,14000,,,,True,True,False,False,True
6.7 Very GoodFrom 32 reviews,Andeman,55537,6.7,Very Good,32,True,True,False,True,True
7.4 Very GoodFrom 26 reviews,Wanderland,10000,7.4,Very Good,26,True,True,True,False,False
,Andeman,3795,,,,,,,,
,Wanderland,1800,,,,,,,,
5.8 GoodFrom 6 reviews,Wanderland,25000,5.8,Good,6,True,True,True,False,True
7.2 Very GoodFrom 38 reviews,Andeman,19000,7.2,Very Good,38,True,True,False,True,True
7.1 Very GoodFrom 68 reviews,Stokol,20000,7.1,Very Good,68,True,False,False,False,False
6.7 Very GoodFrom 32 reviews,Uberlandia,55537,6.7,Very Good,32,True,True,True,True,True
6.4 Very GoodFrom 4 reviews,Uberlandia,18000,6.4,Very Good,4,True,False,False,False,True
7.2 Very GoodFrom 2 reviews,Stokol,15000,7.2,Very Good,2,True,True,False,False,False
4.4 GoodFrom 1 review,Stokol,11500,4.4,Good,1,True,True,True,False,False
8.8 ExcellentFrom 6 reviews,Stokol,12500,8.8,Excellent,6,True,True,False,False,False
,Wanderland,2000,,,,True,True,False,False,False
7.6 Very GoodFrom 13 reviews,Wanderland,20000,7.6,Very Good,13,True,True,False,True,True
8.8 ExcellentFrom 1 review,Uberlandia,8000,8.8,Excellent,1,True,True,False,False,False
7.0 Very GoodFrom 1 review,Andeman,3700,7.0,Very Good,1,,,,,
,Willsmian,17250,,,,,,,,
7.2 Very GoodFrom 39 reviews,Stokol,9200,7.2,Very Good,39,True,True,True,False,False
7.8 Very GoodFrom 351 reviews,Uberlandia,30000,7.8,Very Good,351,True,True,False,True,True
9.1 ExcellentFrom 3 reviews,Wanderland,8000,9.1,Excellent,3,True,True,False,False,False
,Willsmian,2500,,,,,,,,
7.9 Very GoodFrom 10 reviews,Willsmian,59000,7.9,Very Good,10,True,True,True,False,False
7.1 Very GoodFrom 3 reviews,Hallerson,8000,7.1,Very Good,3,False,True,False,False,False
7.4 Very GoodFrom 40 reviews,Stokol,13000,7.4,Very Good,40,False,True,True,False,False
3.7 FairFrom 2 reviews,Machlessvile,45000,3.7,Fair,2,True,True,False,True,True
3.9 FairFrom 3 reviews,Wanderland,7000,3.9,Fair,3,True,True,False,False,False
8.0 ExcellentFrom 7 reviews,Willsmian,6000,8.0,Excellent,7,True,True,True,False,True
,Andeman,20000,,,,False,False,False,False,True
,Andeman,9000,,,,True,True,True,False,False
,Hallerson,14000,,,,True,False,False,False,False
10.0 ExcellentFrom 1 review,Willsmian,13000,10.0,Excellent,1,True,True,True,True,False
8.1 ExcellentFrom 57 reviews,Willsmian,21500,8.1,Excellent,57,False,False,False,False,False
7.0 Very GoodFrom 6 reviews,Uberlandia,45000,7.0,Very Good,6,False,True,False,False,True
7.9 Very GoodFrom 5 reviews,Willsmian,24000,7.9,Very Good,5,True,True,False,True,True
8.6 ExcellentFrom 4 reviews,Wanderland,12800,8.6,Excellent,4,False,True,False,True,True
,Machlessvile,4000,,,,,,,,
3.7 FairFrom 2 reviews,Wanderland,45000,3.7,Fair,2,True,True,False,True,True
6.4 Very GoodFrom 2 reviews,Machlessvile,6000,6.4,Very Good,2,True,False,True,False,True
7.8 Very GoodFrom 10 reviews,Stokol,7560,7.8,Very Good,10,True,True,False,False,False
,Stokol,10000,,,,True,True,True,True,False
8.2 ExcellentFrom 13 reviews,Ubisville,32000,8.2,Excellent,13,False,True,True,True,True
10.0 ExcellentFrom 1 review,Machlessvile,25000,10.0,Excellent,1,False,True,False,False,True
8.0 ExcellentFrom 6 reviews,Hallerson,11500,8.0,Excellent,6,True,True,False,False,False
9.6 ExcellentFrom 1 review,Wanderland,8000,9.6,Excellent,1,True,True,False,False,False
8.0 ExcellentFrom 1 review,Andeman,7000,8.0,Excellent,1,True,True,False,False,False
7.0 Very GoodFrom 6 reviews,Andeman,45000,7.0,Very Good,6,False,True,True,False,True
7.6 Very GoodFrom 2 reviews,Ubisville,10000,7.6,Very Good,2,True,True,False,False,False
7.1 Very GoodFrom 13 reviews,Hallerson,20000,7.1,Very Good,13,True,False,True,False,False
5.7 GoodFrom 37 reviews,Machlessvile,30000,5.7,Good,37,True,True,False,True,True
7.2 Very GoodFrom 10 reviews,Hallerson,63000,7.2,Very Good,10,True,True,False,True,True
10.0 ExcellentFrom 1 review,Hallerson,25000,10.0,Excellent,1,False,True,False,False,True
8.3 ExcellentFrom 4 reviews,Machlessvile,35000,8.3,Excellent,4,,,,,
7.4 Very GoodFrom 40 reviews,Uberlandia,13000,7.4,Very Good,40,False,True,True,False,False
5.6 GoodFrom 1 review,Hallerson,15500,5.6,Good,1,True,False,False,True,False
10.0 ExcellentFrom 1 review,Hallerson,15000,10.0,Excellent,1,True,True,True,False,True
7.0 Very GoodFrom 6 reviews,Hallerson,45000,7.0,Very Good,6,False,True,True,False,True
,Stokol,13160,,,,True,False,False,False,False
,Uberlandia,6175,,,,True,False,False,False,False
8.7 ExcellentFrom 17 reviews,Wanderland,60000,8.7,Excellent,17,True,True,True,False,True
8.7 ExcellentFrom 22 reviews,Willsmian,27000,8.7,Excellent,22,False,True,False,False,False
10.0 ExcellentFrom 2 reviews,Stokol,25000,10.0,Excellent,2,True,True,False,False,True
9.1 ExcellentFrom 12 reviews,Wanderland,37200,9.1,Excellent,12,True,False,True,False,True
7.2 Very GoodFrom 9 reviews,Hallerson,15650,7.2,Very Good,9,True,True,False,False,False
8.1 ExcellentFrom 32 reviews,Stokol,92000,8.1,Excellent,32,True,True,True,False,False
6.5 Very GoodFrom 12 reviews,Stokol,10000,6.5,Very Good,12,True,True,False,False,False
6.9 Very GoodFrom 6 reviews,Willsmian,17200,6.9,Very Good,6,True,True,False,True,False
9.4 ExcellentFrom 5 reviews,Stokol,12000,9.4,Excellent,5,True,True,True,True,False
9.5 ExcellentFrom 4 reviews,Wanderland,14997,9.5,Excellent,4,False,True,False,True,True
7.3 Very GoodFrom 23 reviews,Hallerson,28000,7.3,Very Good,23,True,True,True,True,True
,Wanderland,9000,,,,True,True,False,False,False
6.4 Very GoodFrom 1 review,Stokol,10000,6.4,Very Good,1,,,,,
9.4 ExcellentFrom 2 reviews,Wanderland,12000,9.4,Excellent,2,True,True,True,False,False
8.9 ExcellentFrom 11 reviews,Hallerson,18000,8.9,Excellent,11,False,False,True,False,False
,Willsmian,3300,,,,True,True,False,False,False
7.3 Very GoodFrom 1 review,Andeman,14500,7.3,Very Good,1,True,True,True,False,True
9.5 ExcellentFrom 6 reviews,Wanderland,72500,9.5,Excellent,6,True,True,True,False,False
7.5 Very GoodFrom 35 reviews,Uberlandia,67000,7.5,Very Good,35,True,True,True,False,True
7.6 Very GoodFrom 2 reviews,Andeman,27000,7.6,Very Good,2,False,False,False,True,True
5.1 GoodFrom 4 reviews,Andeman,9500,5.1,Good,4,True,True,True,True,False
6.4 Very GoodFrom 3 reviews,Willsmian,10000,6.4,Very Good,3,True,True,False,False,False
5.8 GoodFrom 43 reviews,Wanderland,6000,5.8,Good,43,True,True,False,False,False
5.8 GoodFrom 10 reviews,Uberlandia,3000,5.8,Good,10,True,True,False,False,False
5.6 GoodFrom 50 reviews,Machlessvile,5000,5.6,Good,50,True,True,False,False,False
8.0 ExcellentFrom 1 review,Ubisville,25000,8.0,Excellent,1,True,True,True,False,False
7.9 Very GoodFrom 5 reviews,Hallerson,24000,7.9,Very Good,5,True,True,False,True,True
6.5 Very GoodFrom 2 reviews,Stokol,5200,6.5,Very Good,2,True,False,False,False,False
7.4 Very GoodFrom 5 reviews,Wanderland,15000,7.4,Very Good,5,True,True,False,False,False
6.0 Very GoodFrom 3 reviews,Stokol,8000,6.0,Very Good,3,True,True,False,False,False
8.3 ExcellentFrom 6 reviews,Andeman,25000,8.3,Excellent,6,True,False,True,False,False
,Uberlandia,50000,,,,True,False,False,False,False
,Willsmian,20000,,,,True,True,True,False,False
7.3 Very GoodFrom 41 reviews,Uberlandia,11000,7.3,Very Good,41,True,True,False,False,True
7.6 Very GoodFrom 1 review,Stokol,11000,7.6,Very Good,1,,,,,
8.0 ExcellentFrom 7 reviews,Wanderland,44000,8.0,Excellent,7,True,False,True,False,False
6.7 Very GoodFrom 10 reviews,Machlessvile,35000,6.7,Very Good,10,False,True,True,False,False
7.4 Very GoodFrom 12 reviews,Wanderland,10000,7.4,Very Good,12,True,False,False,False,False
7.2 Very GoodFrom 25 reviews,Uberlandia,15000,7.2,Very Good,25,False,True,False,False,False
,Willsmian,4500,,,,,,,,
7.6 Very GoodFrom 6 reviews,Wanderland,30000,7.6,Very Good,6,True,True,False,True,True
7.2 Very GoodFrom 1 review,Wanderland,19000,7.2,Very Good,1,True,False,True,False,False
6.1 Very GoodFrom 4 reviews,Ubisville,6000,6.1,Very Good,4,True,True,False,False,False
2.4 FairFrom 4 reviews,Machlessvile,8000,2.4,Fair,4,True,True,True,False,True
7.7 Very GoodFrom 40 reviews,Wanderland,20000,7.7,Very Good,40,True,True,False,False,False
8.3 ExcellentFrom 6 reviews,Stokol,25000,8.3,Excellent,6,True,True,True,True,True
7.9 Very GoodFrom 24 reviews,Andeman,50000,7.9,Very Good,24,True,True,True,False,True
4.9 GoodFrom 4 reviews,Willsmian,6000,4.9,Good,4,True,False,False,False,False
8.2 ExcellentFrom 13 reviews,Wanderland,32000,8.2,Excellent,13,False,True,True,True,True
